% Task id	Task location(GPS latitude)	Task location(GPS longtitude)
0939	23.20617703	113.278833
0940	23.18598142	113.3309846
0941	23.29451408	113.3313063
0942	23.23434698	113.3108435
0943	23.10252229	113.3221335
0944	23.15363967	113.2398078
0945	23.29451408	113.3313063
0946	23.20298421	113.2302324
0947	23.18333071	113.247069
0948	23.20346559	113.2308918
0949	23.15239717	113.238021
0950	23.15487057	113.2372982
0951	23.18664944	113.2637415
0952	23.15999994	113.2399971
0953	23.15026215	113.2360735
0954	23.15297034	113.4125415
0955	23.29451408	113.3313063
0956	23.19430198	113.2728967
0957	23.20639486	113.2292435
0958	23.16092701	113.239809
0959	23.14912643	113.2260365
0960	23.19303239	113.2758203
0961	23.19530151	113.2762597
0962	23.19340072	113.2758701
0963	23.22453657	113.2546084
0964	23.21937459	113.2495827
0965	23.29451408	113.3313063
0966	23.20332592	113.2585497
0967	23.21593971	113.2473543
0968	23.21633129	113.24781
0969	23.236306	113.3459203
0970	23.24365225	113.280738
0971	23.20444656	113.2620582
0972	23.18588037	113.2543652
0973	23.20229579	113.258312
0974	23.16953657	113.2543605
0975	23.29451408	113.3313063
0976	23.2148451	113.2919583
0977	23.185858	113.2364275
0978	23.21458628	113.2931559
0979	23.21518756	113.3328086
0980	23.21565299	113.3005692
0981	23.21473408	113.2926992
0982	23.21329881	113.2918655
0983	23.21333624	113.290084
0984	23.23043918	113.3089391
0985	23.20949778	113.294132
0986	23.20606336	113.3350641
0987	23.19787458	113.2769683
0988	23.14106036	113.517519
0989	23.20707513	113.3358952
0990	23.19691103	113.3369855
0991	23.19219993	113.2655972
0992	23.2072038	113.3360354
0993	23.23756506	113.3024524
0994	23.17236609	113.2552631
0995	23.2059964	113.3357756
0996	23.22323709	113.2751832
0997	23.13464619	113.3051016
0998	22.736345	114.29276
0999	22.65746229	114.3476957
1000	22.7250156	114.2718812
1001	22.72269971	114.2725735
1002	22.65746229	114.3476957
1003	22.65746229	114.3476957
1004	22.73235925	114.2866672
1005	22.69926799	114.2641916
1006	22.72531133	114.2971672
1007	22.73490154	114.2830585
1008	22.73542986	114.2607239
1009	22.73526214	114.2839997
1010	22.73530136	114.2840665
1011	22.72805604	114.2974051
1012	22.71896733	114.2673088
1013	22.72556414	114.2764771
1014	22.73466108	114.3832577
1015	22.70652075	114.237706
1016	22.70123997	114.2335408
1017	22.722242	114.264709
1018	22.74551648	114.2744633
1019	22.7091761	114.2457202
1020	22.70442389	114.2449521
1021	22.73230316	114.2938262
1022	22.73516654	114.2926211
1023	22.72237661	114.2636763
1024	22.70241604	114.2331824
1025	22.74684355	114.2810882
1026	22.67679151	114.1684238
1027	22.70179996	114.2462511
1028	22.7503764	114.2841118
1029	22.74679997	114.2814093
1030	22.67679151	114.1684238
1031	22.71657334	114.26462
1032	22.72243511	114.260494
1033	22.71594076	114.2641777
1034	22.74990779	114.2852632
1035	22.72222972	114.2627237
1036	22.73898721	114.2916941
1037	22.72459528	114.2756081
1038	22.71974273	114.2483255
1039	22.74903563	114.2854073
1040	22.73073172	114.2289927
1041	22.72554895	114.2724564
1042	22.75249745	114.2854803
1043	22.73188624	114.3028398
1044	22.73382656	114.2614129
1045	22.7331071	114.2526879
1046	22.7342148	114.2613771
1047	22.70831192	114.2434107
1048	22.73970463	114.2927071
1049	22.70895636	114.239904
1050	22.73946157	114.261629
1051	22.65746229	114.3476957
1052	22.65746229	114.3476957
1053	22.700032	114.2367534
1054	22.65746229	114.3476957
1055	22.65746229	114.3476957
1056	22.74788622	114.2847665
1057	22.73635537	114.2619332
1058	22.67455842	114.2277209
1059	22.71199767	114.2468397
1060	22.60951798	114.1294791
1061	22.73173241	114.2616635
1062	22.73836674	114.264899
1063	22.732243	114.261357
1064	22.7344423	114.2863836
1065	22.72216701	114.2663643
1066	22.73875387	114.2830791
1067	22.73574677	114.2728672
1068	22.73297241	114.2872194
1069	22.71786812	114.2729068
1070	22.5708103	114.1445953
1071	22.72570425	114.2277593
1072	22.79120471	114.1055847
1073	22.70458164	114.2378447
1074	22.72080215	114.2680007
1075	22.70677747	114.2341628
1076	22.72570425	114.2277593
1077	22.70011627	114.2462028
1078	22.70011627	114.2462028
1079	22.72905239	114.2260978
1080	22.70316484	114.2478272
1081	22.70150175	114.2336098
1082	22.7341151	114.2769129
1083	22.69864675	114.2417616
1084	22.65746229	114.3476957
1085	22.7355461	114.2705996
1086	22.65746229	114.3476957
1087	22.71895274	114.26092
1088	22.55316139	114.1246391
1089	22.735718	114.262801
1090	22.73194096	114.2749276
1091	22.65746229	114.3476957
1092	22.7322152	114.2746865
1093	22.73198558	114.2752286
1094	22.731477	114.275707
1095	22.73195469	114.2752788
1096	22.72855155	114.2641527
1097	22.73456321	114.2748302
1098	22.7341565	114.2745946
1099	22.73305324	114.2761711
1100	22.73456648	114.2711724
1101	22.72789728	114.2642955
1102	22.74214041	114.2634722
1103	22.72272447	114.2509725
1104	22.72171594	114.2780743
1105	22.71392643	114.237995
1106	22.72115584	114.24764
1107	22.72639295	114.2470148
1108	22.70880822	114.2351312
1109	22.73556427	114.2758378
1110	22.73720479	114.2541654
1111	22.73652626	114.2751445
1112	22.73335327	114.271844
1113	22.73007657	114.3032102
1114	22.73563279	114.2781459
1115	22.72442564	114.2919969
1116	22.72325227	114.2995404
1117	22.72823238	114.2624803
1118	22.72538813	114.2953439
1119	22.7307068	114.2656576
1120	22.722555	114.301004
1121	22.72904357	114.2638435
1122	22.725358	114.261811
1123	22.727814	114.260776
1124	22.59509216	114.1209645
1125	22.73350323	114.2839298
1126	22.73221664	114.2567647
1127	22.65746229	114.3476957
1128	22.59509216	114.1209645
1129	22.73177451	114.2492856
1130	22.72375496	114.2615501
1131	22.73337445	114.2775156
1132	22.73533826	114.2594777
1133	22.73132808	114.2403392
1134	22.69828145	114.2436941
1135	22.73533826	114.2594777
1136	22.723003	114.269186
1137	22.69958647	114.2421262
1138	22.70415964	114.2345823
1139	22.65746229	114.3476957
1140	22.69859979	114.2430947
1141	22.70004714	114.2402084
1142	22.7026585	114.2364309
1143	22.65746229	114.3476957
1144	22.700952	114.235173
1145	22.72905166	114.2782714
1146	22.59671787	114.4823321
1147	22.70190763	114.2362357
1148	22.65746229	114.3476957
1149	22.74655125	114.2697451
1150	22.74031987	114.2862907
1151	22.71811748	114.2480026
1152	22.72961404	114.2445572
1153	22.74120498	114.2878247
1154	22.71102811	114.2369819
1155	22.72853255	114.2437285
1156	22.732041	114.297093
1157	22.73258234	114.2324722
1158	22.73412088	114.2814727
1159	22.73792076	114.2811252
1160	22.73801302	114.2815155
1161	22.71524652	114.2459915
1162	22.7307581	114.2424576
1163	22.64797517	114.237841
1164	22.70838561	114.2383159
1165	22.73801302	114.2815155
1166	22.63892492	114.5130004
1167	22.73202618	114.2323695
1168	22.7284182	114.2362671
1169	22.723273	114.2754344
1170	22.70964989	114.2611294
1171	22.7101966	114.2527857
1172	22.74101327	114.2678781
1173	22.72673316	114.2735391
1174	22.70044834	114.2409769
1175	22.73391699	114.2351752
1176	22.73354498	114.2417163
1177	22.69891398	114.2397181
1178	22.73248785	114.2374423
1179	22.70023796	114.239063
1180	22.73434232	114.2359449
1181	22.73389406	114.2396681
1182	22.57393075	113.8960683
1183	22.70285781	114.2351984
1184	22.70375668	114.2361072
1185	22.70135788	114.2380673
1186	22.70355002	114.2364764
1187	22.57170781	113.9054286
1188	22.57514149	113.8960094
1189	22.57498525	113.8967105
1190	22.57329032	113.8982118
1191	22.57208701	113.9050434
1192	22.57170781	113.9054286
1193	22.57090061	113.9002321
1194	22.58466698	113.9117696
1195	22.58466698	113.9117696
1196	22.58079663	113.8673371
1197	22.56574903	113.8948382
1198	22.58286164	113.9106085
1199	22.58466698	113.9117696
1200	22.57076412	113.8772541
1201	22.58639426	113.866136
1202	22.58032008	113.8983582
1203	22.57185771	113.8777792
1204	22.59219208	113.866349
1205	22.5963842	113.9044936
1206	22.56746423	113.8986769
1207	22.58787964	113.8661848
1208	22.58503773	113.8709198
1209	22.58787964	113.8661848
1210	22.58237794	113.9134731
1211	22.58569297	113.868949
1212	22.56777274	113.9082635
1213	22.56305545	113.902642
1214	22.58175242	114.1113526
1215	22.58175242	114.1113526
1216	22.56305545	113.902642
1217	22.56381198	113.8943855
1218	22.58505996	113.8804038
1219	22.567487	113.912186
1220	22.56371285	113.8906413
1221	22.58505996	113.8804038
1222	22.58485611	113.8804518
1223	22.5844226	113.8705045
1224	22.58491335	113.8798055
1225	22.58665744	113.9007896
1226	22.56001238	113.8966855
1227	22.55994522	113.9092287
1228	22.58815192	113.9024624
1229	22.58005616	113.9179984
1230	22.66929059	113.8178262
1231	22.58333928	113.8736621
1232	22.58130333	113.916484
1233	22.57966228	113.8765668
1234	22.5834227	113.8736621
1235	22.58536351	113.8758489
1236	22.574552	113.9023326
1237	22.58407411	113.875928
1238	22.56674424	113.9049221
1239	22.56427777	113.9017208
1240	22.56339727	113.900948
1241	22.58466984	113.8765473
1242	22.58399642	113.8761775
1243	22.53835813	113.9256918
1244	22.56899572	113.920738
1245	22.58646502	113.9083893
1246	22.58256967	113.9075724
1247	22.58210228	113.9084619
1248	22.58078574	113.9069813
1249	22.58170945	113.9080152
1250	22.580747	113.880359
1251	22.58280433	113.9046467
1252	22.57231277	113.8860783
1253	22.58298546	113.8928811
1254	22.58710274	113.9096838
1255	22.70743279	113.9300131
1256	22.58264451	113.9104378
1257	22.58130002	113.8912427
1258	22.59407372	113.8948922
1259	22.5777155	113.8761729
1260	22.57990534	113.8820968
1261	22.570735	113.888782
1262	22.5844493	113.9016649
1263	22.58447308	113.8933025
1264	22.59051277	113.8960994
1265	22.58156106	113.8911684
1266	22.57622074	113.8767875
1267	22.59051277	113.8960994
1268	22.58156106	113.8911684
1269	22.58551616	113.8933101
1270	22.58975974	113.9195555
1271	22.83560706	113.981193
1272	22.58657224	113.8948959
1273	22.58714232	113.92269
1274	22.5931062	113.9021913
1275	22.58662304	113.894923
1276	22.58704292	113.9070484
1277	22.57870726	113.8713344
1278	22.70743279	113.9300131
1279	22.58750507	113.9071832
1280	22.58702486	113.8798536
1281	22.5765008	113.8737567
1282	22.57539261	113.8912634
1283	22.57459415	113.8718554
1284	22.57609517	113.8906835
1285	22.5775761	113.8823847
1286	22.57722035	113.8746355
1287	22.5775761	113.8823847
1288	22.58138757	113.8648453
1289	22.5865403	113.8939175
1290	22.5650574	113.9148933
1291	22.55737888	113.9022956
1292	22.58680135	113.8936142
1293	22.83560706	113.981193
1294	22.58696366	113.8682111
1295	22.58138401	113.8873563
1296	22.58799559	113.8819219
1297	22.70743279	113.9300131
1298	22.57713838	113.8815121
1299	22.57422767	113.8796345
1300	22.57414978	113.8793988
1301	22.57254222	113.8756012
1302	22.56988703	113.9002529
1303	22.55494197	113.8925648
1304	22.58196682	113.8926201
1305	22.5819847	113.8802641
1306	22.59056162	113.8711638
1307	22.56370666	113.9040123
1308	22.56331309	113.9042475
1309	22.58990279	113.8898939
1310	22.56634249	113.8997181
1311	22.56623392	113.9004497
1312	22.58699587	113.8709936
1313	22.58699587	113.8709936
1314	22.5896745	113.9037767
1315	22.59101334	113.9031454
1316	22.57325564	113.9087706
1317	22.56947268	113.8957334
1318	22.59542882	113.9002998
1319	22.59188831	113.8995566
1320	22.57149045	113.9052479
1321	22.57321737	113.9060088
1322	22.56648854	113.8811251
1323	22.57149045	113.9052479
1324	22.57733564	113.9020945
1325	22.70743279	113.9300131
1326	22.58112485	113.8957339
1327	22.58839284	113.8676965
1328	22.5829664	113.8942729
1329	22.57467328	113.8863806
1330	22.59097019	113.8858211
1331	22.58246985	113.8750986
1332	22.53470014	113.934485
1333	22.56437541	113.9074273
1334	22.56385438	113.908109
1335	22.58464742	113.8803318
1336	23.13146449	113.3995361
1337	23.12689122	113.4261471
1338	23.13146449	113.3995361
1339	23.12689122	113.4261471
1340	23.12719274	113.3212495
1341	23.13146449	113.3995361
1342	23.12689122	113.4261471
1343	23.13197292	113.3903746
1344	23.12665585	113.4158818
1345	23.12713794	113.410755
1346	23.16612927	113.3856429
1347	23.16612927	113.3856429
1348	23.16612927	113.3856429
1349	23.13074417	113.3978813
1350	23.13015565	113.4051322
1351	23.17348211	113.3608287
1352	23.12821529	113.4098525
1353	23.12630806	113.3197948
1354	23.12534511	113.4225283
1355	23.16439466	113.3047181
1356	23.14258247	113.3667378
1357	23.17666822	113.3620684
1358	23.17968896	113.3566751
1359	23.17387583	113.3594224
1360	23.17768665	113.3552943
1361	23.18051066	113.3578814
1362	23.16294539	113.3351079
1363	23.12027974	113.3625727
1364	23.15764978	113.3600448
1365	23.12616303	113.3779438
1366	23.15843	113.3582196
1367	23.15770545	113.3596657
1368	23.12027974	113.3625727
1369	23.18105596	113.3487012
1370	23.11850261	113.3648677
1371	23.11561808	113.3698543
1372	23.12188309	113.3631217
1373	23.17686221	113.3466704
1374	23.1232621	113.3705259
1375	23.16612927	113.3856429
1376	23.1599832	113.327562
1377	23.11704781	113.4236968
1378	23.15825359	113.3231669
1379	23.11967086	113.4234938
1380	23.13450356	113.3844024
1381	23.2065107	113.3774832
1382	23.17719024	113.3495078
1383	23.16611314	113.3381535
1384	23.17371213	113.3292307
1385	23.16611314	113.3381535
1386	23.16827689	113.3335065
1387	23.20192511	113.3714968
1388	23.16764912	113.3373636
1389	23.17719024	113.3495078
1390	23.12514889	113.4121114
1391	23.12648068	113.3346089
1392	23.12768631	113.3370741
1393	23.12239358	113.3364248
1394	23.16363731	113.4181906
1395	23.13548353	113.3508617
1396	23.18035058	113.3501187
1397	23.14542487	113.3508006
1398	23.13137513	113.4182555
1399	23.15758988	113.3603352
1400	23.17869957	113.3504804
1401	23.14846156	113.3521911
1402	23.1269365	113.4158015
1403	23.18559906	113.4272845
1404	23.12325301	113.409326
1405	23.21229199	113.3351799
1406	23.12677667	113.4156116
1407	23.13654075	113.3327505
1408	23.19040909	113.3668925
1409	23.13983198	113.3459426
1410	23.13680577	113.3315495
1411	23.13551006	113.3410369
1412	23.13727514	113.3372919
1413	23.13817712	113.3374182
1414	23.13708955	113.328776
1415	23.14101573	113.3400366
1416	23.1488008	113.3367353
1417	23.14607776	113.3514674
1418	23.13678979	113.3277248
1419	23.14748142	113.328281
1420	23.14646718	113.3454528
1421	23.14075167	113.3276629
1422	23.13380552	113.3510779
1423	23.14154175	113.3352617
1424	23.13561289	113.3283764
1425	23.13432054	113.3282204
1426	23.14131079	113.3271778
1427	23.13473456	113.3844024
1428	23.1348755	113.3510779
1429	23.11210082	113.4205127
1430	23.1332381	113.3860504
1431	23.12414195	113.4184381
1432	23.12851006	113.385554
1433	23.13751101	113.3887286
1434	23.17528334	113.3591743
1435	23.133459	113.3927599
1436	23.13541222	113.3868445
1437	23.1329009	113.386755
1438	23.13746237	113.3939663
1439	23.13254469	113.3923305
1440	23.13195489	113.3960025
1441	23.13332204	113.3929637
1442	23.13640029	113.3909426
1443	23.16612927	113.3856429
1444	23.13634096	113.3902345
1445	23.139168	113.3899453
1446	23.13856931	113.3879211
1447	23.13827848	113.3442595
1448	23.12659899	113.3184307
1449	23.13513458	113.3458752
1450	23.13660804	113.3445094
1451	23.11401571	113.4172338
1452	23.13817005	113.3495292
1453	23.1412689	113.3755147
1454	23.14141421	113.3763716
1455	23.16612927	113.3856429
1456	23.13480046	113.3496489
1457	23.18220065	113.3507131
1458	23.16612927	113.3856429
1459	23.16899087	113.3272302
1460	23.13053672	113.4266885
1461	23.17201533	113.3262802
1462	23.13053672	113.4266885
1463	23.12994731	113.3865783
1464	23.19729133	113.3735603
1465	23.12569654	113.4261346
1466	23.12991815	113.4225633
1467	23.16612927	113.3856429
1468	23.14688193	113.3370643
1469	23.18873396	113.3426464
1470	23.20342299	113.3729321
1471	23.13321387	113.3865685
1472	23.13266355	113.4163284
1473	23.1388268	113.3854092
1474	23.1596788	113.4061139
1475	23.11999581	113.4044682
1476	23.12774154	113.3499004
1477	23.12849295	113.3506186
1478	23.16612927	113.3856429
1479	23.15143167	113.3434853
1480	23.14142015	113.3436299
1481	23.14959161	113.3497039
1482	23.14468275	113.3470554
1483	23.20600271	113.3716077
1484	23.14963703	113.3467649
1485	23.14909746	113.3476144
1486	23.14709751	113.3441724
1487	23.20756556	113.3749618
1488	23.20317307	113.3738024
1489	23.15255891	113.3322385
1490	23.17843172	113.4044495
1491	23.15263157	113.3319798
1492	23.2043271	113.3733393
1493	23.12647416	113.4134182
1494	23.15617501	113.329269
1495	23.15133928	113.3277149
1496	23.13266369	113.4157032
1497	23.15180501	113.335155
1498	23.14751402	113.3299499
1499	23.13004651	113.3803827
1500	23.13317257	113.4156825
1501	23.12543383	113.3643246
1502	23.20200824	113.3923275
1503	23.12703338	113.3643038
1504	23.20168853	113.3996451
1505	23.16612927	113.3856429
1506	23.10421223	113.3799693
1507	23.13217801	113.378304
1508	23.13127899	113.3777383
1509	23.1565755	113.3742504
1510	23.13679863	113.4352589
1511	23.13167873	113.4103259
1512	23.12964661	113.3227738
1513	23.18805487	113.3426541
1514	23.12599406	113.4092884
1515	23.13018356	113.3650205
1516	23.13244884	113.3476187
1517	23.1300382	113.3563747
1518	23.14567525	113.353414
1519	23.14567525	113.353414
1520	23.13266355	113.4163284
1521	23.16612927	113.3856429
1522	23.12941507	113.421894
1523	23.13092571	113.4169821
1524	23.12788294	113.4224692
1525	23.1315795	113.4206369
1526	23.13044548	113.3569604
1527	23.16612927	113.3856429
1528	23.16612927	113.3856429
1529	23.12396672	113.3252447
1530	23.14507604	113.336102
1531	23.12450363	113.3271153
1532	23.13208063	113.3275386
1533	23.13197869	113.3264132
1534	23.14143644	113.364532
1535	23.12357872	113.325066
1536	23.12167394	113.3242589
1537	23.11304078	113.4245808
1538	23.14773422	113.3682532
1539	23.20558864	113.3926252
1540	23.12057422	113.3426641
1541	23.12591412	113.3234838
1542	23.16612927	113.3856429
1543	23.16612927	113.3856429
1544	23.12676802	113.3245208
1545	23.14013522	113.3797979
1546	23.16612927	113.3856429
1547	23.12195703	113.3462146
1548	23.14206099	113.379267
1549	23.13535117	113.3218998
1550	23.13039963	113.3455895
1551	23.17892257	113.3400783
1552	23.12034718	113.3432897
1553	23.16554821	113.28465
1554	23.19964558	113.3760509
1555	23.12530182	113.4031386
1556	23.17912801	113.419112
1557	23.18429338	113.327348
1558	23.17937189	113.3279819
1559	23.1968891	113.3339044
1560	23.16612927	113.3856429
1561	23.12832875	113.3666761
1562	23.13724964	113.3749859
1563	23.15532417	113.3310176
1564	23.16612927	113.3856429
1565	23.15532417	113.3310176
1566	23.12466861	113.4096942
1567	23.12383473	113.4086456
1568	23.13355601	113.4404129
1569	23.12767689	113.4079193
1570	23.16612927	113.3856429
1571	23.12788596	113.4050732
1572	23.1212872	113.4070672
1573	23.14637364	113.4417923
1574	23.12847237	113.4094135
1575	23.16878915	113.4199598
1576	23.1344562	113.3652092
1577	23.13438526	113.3869839
1578	23.12359974	113.429361
1579	23.16612927	113.3856429
1580	23.12382008	113.3997207
1581	23.12919481	113.3876633
1582	23.12282287	113.3975231
1583	23.12250187	113.4027422
1584	23.13002371	113.401493
1585	23.12713377	113.376333
1586	23.12992359	113.4046004
1587	23.13002371	113.401493
1588	23.12628673	113.4066537
1589	23.12857448	113.3990427
1590	23.12559859	113.4022057
1591	23.13897792	113.349357
1592	23.1235878	113.4025907
1593	23.17017578	113.387848
1594	23.19751235	113.3420008
1595	23.16549805	113.3877697
1596	23.16734838	113.3850509
1597	23.12895676	113.4276409
1598	23.08762923	113.3338413
1599	23.07526596	113.3061961
1600	23.07431922	113.3079451
1601	23.08844666	113.3151908
1602	23.07495823	113.3081202
1603	23.10950986	113.3793362
1604	23.05671252	113.3457198
1605	23.07471333	113.3098841
1606	23.10905189	113.3004557
1607	23.10452274	113.2748778
1608	23.1038499	113.2969338
1609	23.09982701	113.3295697
1610	23.10402876	113.296129
1611	23.10206968	113.2946714
1612	23.1038499	113.2969338
1613	23.1018158	113.3326661
1614	23.09651471	113.318158
1615	23.09683953	113.3041285
1616	23.08119079	113.32552
1617	23.10196853	113.326689
1618	23.10171723	113.3302597
1619	23.07960516	113.3043783
1620	23.10130249	113.3146942
1621	23.10161201	113.290321
1622	23.10093176	113.2752827
1623	23.10339376	113.3439109
1624	23.10022669	113.4064004
1625	23.10409692	113.3891577
1626	23.10807065	113.3136075
1627	23.08222922	113.2924188
1628	23.08762923	113.3338413
1629	23.09698354	113.2927236
1630	23.09032863	113.3268297
1631	23.10393906	113.3143144
1632	23.09447782	113.2911732
1633	23.07465443	113.3104149
1634	23.07695406	113.2998266
1635	23.10851879	113.2598354
1636	23.0758961	113.36097
1637	23.09221425	113.2906756
1638	23.1119085	113.268664
1639	23.10795801	113.3142908
1640	23.10792293	113.3140492
1641	23.09083386	113.3481028
1642	23.0737221	113.2845406
1643	23.08762923	113.3338413
1644	23.09238596	113.3492911
1645	23.07239962	113.2879002
1646	23.1084114	113.3373186
1647	23.07914179	113.2886298
1648	23.08677367	113.2972262
1649	23.07684881	113.3075814
1650	23.08258406	113.3040917
1651	23.08672971	113.3008221
1652	23.08733648	113.3290483
1653	23.07546247	113.2981229
1654	23.08733648	113.3290483
1655	23.10995874	113.2783032
1656	23.07607701	113.297356
1657	23.0917107	113.4135581
1658	23.08593834	113.281807
1659	23.06725712	113.3273701
1660	23.07613272	113.3065652
1661	23.07065979	113.3097507
1662	23.07039221	113.3052604
1663	23.07698687	113.3062944
1664	23.07731943	113.3010596
1665	23.09987585	113.3128431
1666	23.09931193	113.3136465
1667	23.08762923	113.3338413
1668	23.08762923	113.3338413
1669	23.09389183	113.3159897
1670	23.09712247	113.3142105
1671	23.09285199	113.3088446
1672	23.09604107	113.318256
1673	23.09689874	113.2719889
1674	23.10093176	113.2752827
1675	23.09632042	113.274793
1676	23.09265095	113.3193769
1677	23.09555317	113.318131
1678	23.09503502	113.3069376
1679	23.10901096	113.3064905
1680	23.09255349	113.3063001
1681	23.08572322	113.3332898
1682	23.08805182	113.2932511
1683	23.08443045	113.3005584
1684	23.09236038	113.310923
1685	23.07714796	113.2900116
1686	23.0716011	113.2948965
1687	23.09647399	113.2651525
1688	23.1065111	113.3208103
1689	23.09506187	113.303046
1690	23.09506187	113.303046
1691	23.11451284	113.2830336
1692	23.08745299	113.2871072
1693	23.08895869	113.2894971
1694	23.08559159	113.2844885
1695	23.08146501	113.281498
1696	23.10605419	113.2994464
1697	23.07499516	113.295539
1698	23.09861352	113.2829233
1699	23.08762923	113.3338413
1700	23.1229609	113.2624036
1701	23.10260563	113.2800968
1702	23.08762923	113.3338413
1703	23.10166714	113.2622021
1704	23.09313946	113.3020469
1705	23.08762923	113.3338413
1706	23.0917107	113.4135581
1707	23.10580377	113.2939866
1708	23.10940856	113.2816397
1709	23.07775339	113.3546727
1710	23.09790354	113.32271
1711	23.07026061	113.3288602
1712	23.07128795	113.288387
1713	23.07130722	113.2895576
1714	23.07281198	113.3229521
1715	23.10786555	113.291932
1716	23.08762923	113.3338413
1717	23.08762923	113.3338413
1718	23.09334428	113.2955808
1719	23.09700901	113.260711
1720	23.08762923	113.3338413
1721	23.08762923	113.3338413
1722	23.0917107	113.4135581
1723	23.10219818	113.2597322
1724	23.09754365	113.3186761
1725	23.08762923	113.3338413
1726	23.09953178	113.3176318
1727	23.08762923	113.3338413
1728	23.12721711	113.2784492
1729	23.09591553	113.3218488
1730	23.09168599	113.3191103
1731	23.09265998	113.3294557
1732	23.07684881	113.3075814
1733	23.09263391	113.3626296
1734	23.075812	113.2986129
1735	23.08612182	113.3324958
1736	23.09163649	113.3185607
1737	23.07052779	113.31686
1738	23.09894301	113.287792
1739	23.09265301	113.276923
1740	23.09193152	113.3341982
1741	23.09489198	113.2801737
1742	23.09238924	113.3613322
1743	23.11562445	113.2891822
1744	23.07668521	113.3096702
1745	23.10989837	113.2997111
1746	23.10857201	113.31583
1747	23.10846133	113.3094728
1748	23.0679458	113.3188794
1749	23.10902612	113.3035352
1750	23.10444656	113.2696277
1751	23.08762923	113.3338413
1752	23.08920967	113.2793408
1753	23.15690124	113.2655056
1754	23.09821801	113.268301
1755	23.09922949	113.3293998
1756	23.26872801	113.307638
1757	23.17035895	113.2293606
1758	23.19710927	113.2630462
1759	23.15526685	113.2519062
1760	23.20811235	113.2437689
1761	23.15181322	113.2323533
1762	23.19857613	113.2619219
1763	23.17849031	113.2650815
1764	23.1777654	113.2725093
1765	23.17099843	113.2765754
1766	23.19082252	113.2724791
1767	23.17907562	113.2725104
1768	23.16790989	113.2462342
1769	23.17625933	113.2780269
1770	23.22504963	113.3086006
1771	23.22121278	113.3060266
1772	23.22111554	113.3093186
1773	23.22210401	113.306686
1774	23.22239001	113.307514
1775	23.22219201	113.307905
1776	23.2207284	113.3089485
1777	23.19625055	113.2756209
1778	23.1968265	113.2742338
1779	23.22866101	113.313335
1780	23.22586384	113.3117601
1781	23.19645089	113.2746129
1782	23.22479721	113.3121255
1783	23.29451408	113.3313063
1784	23.23162617	113.309621
1785	23.29451408	113.3313063
1786	23.22481794	113.3054284
1787	23.22903525	113.31095
1788	23.23129397	113.3115257
1789	23.16398501	113.259348
1790	23.21564135	113.2876109
1791	23.1838535	113.2470508
1792	23.29451408	113.3313063
1793	23.23534819	113.2759616
1794	23.16568785	113.2558222
1795	23.23129397	113.3115257
1796	23.21273332	113.2413421
1797	23.19739349	113.2664449
1798	23.29451408	113.3313063
1799	23.19739349	113.2664449
1800	23.19740076	113.267063
1801	23.19715136	113.2662565
1802	23.19654017	113.2689274
1803	23.17598366	113.2480568
1804	23.1431788	113.2806584
1805	23.17645412	113.2630835
1806	23.19701417	113.3327588
1807	23.19856499	113.3331124
1808	23.17880966	113.2460895
1809	23.19770782	113.2790811
1810	23.19904075	113.2636778
1811	23.20893879	113.2551502
1812	23.21138061	113.2589472
1813	23.24167527	113.2813986
1814	23.1982075	113.2634835
1815	23.19648201	113.270398
1816	23.19112642	113.2561005
1817	23.2287019	113.2925815
1818	23.21225009	113.2757043
1819	23.21221834	113.2778106
1820	23.22843595	113.293573
1821	23.2258322	113.2730093
1822	23.23158622	113.2643764
1823	23.23158622	113.2643764
1824	23.19821157	113.1471934
1825	23.19703426	113.3473491
1826	23.22628842	113.2726572
1827	23.29451408	113.3313063
1828	23.20250399	113.3292359
1829	23.16495618	113.2412468
1830	23.21529796	113.2815603
1831	23.33185604	113.3038053
1832	23.18569596	113.2527107
1833	23.19688753	113.3384228
1834	23.24172154	113.2884332
1835	23.2398074	113.2909599
1836	23.2398074	113.2909599
1837	23.2420317	113.289767
1838	23.20528599	113.3257733
1839	23.24268189	113.2853742
1840	23.24380933	113.2925483
1841	23.20946083	113.3309223
1842	23.2267335	113.3123142
1843	23.24560454	113.2888119
1844	23.15633901	113.255376
1845	23.24499829	113.285723
1846	23.1744427	113.2416475
1847	23.18843764	113.2354044
1848	23.19465098	113.2608738
1849	23.2264976	113.3075051
1850	23.20072258	113.1651197
1851	23.29451408	113.3313063
1852	23.21926509	113.3355758
1853	23.16493367	113.2380315
1854	23.18611357	113.2542752
1855	23.1726583	113.2597049
1856	23.18111474	113.2610883
1857	23.18193083	113.2626624
1858	23.18071468	113.2624333
1859	23.18012566	113.2623721
1860	23.1793761	113.261655
1861	23.19465315	113.2639331
1862	23.17922035	113.2614401
1863	23.20081357	113.2619504
1864	23.29451408	113.3313063
1865	23.17901813	113.2594178
1866	23.16818649	113.2715772
1867	23.19241952	113.2395334
1868	23.16688491	113.2732741
1869	23.15945918	113.2266535
1870	23.15877019	113.2276922
1871	23.16717621	113.2715067
1872	23.22477976	113.3107911
1873	23.21757854	113.2579899
1874	23.2168788	113.2378364
1875	23.18204867	113.2607891
1876	23.20189345	113.3296657
1877	23.16873137	113.2715233
1878	23.16616134	113.2715405
